Model,MSO2024,
Firmware Version,CF:91.1CT FV:v1.39,
,,
Waveform Type,ANALOG,ANALOG
Point Format,Y,Y
Horizontal Units,"s","s"
Horizontal Scale,0.002,0.002
Horizontal Delay,0.0181402,0.0181402
Sample Interval,1.6E-07,1.6E-07
Record Length,125000,125000
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1X,1X
Vertical Units,"V","V"
Vertical Offset,11,-10.5
Vertical Scale,5,5
Vertical Position,0.44,-0.42
,,
,,
,,
Label,"",""
TIME,CH1,CH2
0.02230948,0,-0.1
0.02230964,0,-0.1
0.0223098,0,-0.1
0.02230996,0,-0.1
0.02231012,0,-0.1
0.02231028,0,-0.1
0.02231044,0,-0.1
0.0223106,0,-0.1
0.02231076,0,-0.1
0.02231092,0,-0.1
0.02231108,0,-0.1
0.02231124,0,-0.1
0.0223114,0,-0.1
0.02231156,0,-0.1
0.02231172,0,-0.1
0.02231188,0,-0.1
0.02231204,0,-0.1
0.0223122,0,-0.1
0.02231236,0,0.1
0.02231252,0,0.1
0.02231268,0,-0.1
0.02231284,0,-0.1
0.022313,0,-0.1
0.02231316,0,-0.1
0.02231332,0,-0.1
0.02231348,0,-0.1
0.02231364,0,-0.1
0.0223138,0,-0.1
0.02231396,0,-0.1
0.02231412,0,-0.1
0.02231428,0,-0.1
0.02231444,0,-0.1
0.0223146,0,0.1
0.02231476,0,-0.1
0.02231492,0,0.1
0.02231508,0,0.1
0.02231524,0,0.1
0.0223154,0,0.1
0.02231556,0,0.1
0.02231572,0,0.1
0.02231588,0,0.1
0.02231604,0,0.1
0.0223162,0,0.1
0.02231636,0,0.1
0.02231652,0,0.1
0.02231668,0,-0.1
0.02231684,0,0.1
0.022317,0,-0.1
0.02231716,0,0.1
0.02231732,0,0.1
0.02231748,0,0.1
0.02231764,0,0.1
0.0223178,0,-0.1
0.02231796,0,0.1
0.02231812,0,0.1
0.02231828,0,-0.1
0.02231844,0,-0.1
0.0223186,0,-0.1
0.02231876,0,-0.1
0.02231892,0,-0.1
0.02231908,0,-0.1
0.02231924,0,-0.1
0.0223194,0,-0.1
0.02231956,0,-0.1
0.02231972,0,-0.1
0.02231988,0,-0.1
0.02232004,0,-0.1
0.0223202,0,0.1
0.02232036,0,0.1
0.02232052,0,0.1
0.02232068,0,0.1
0.02232084,0,0.1
0.022321,0,-0.1
0.02232116,0,0.1
0.02232132,0,0.1
0.02232148,0,-0.1
0.02232164,0,0.1
0.0223218,0,-0.1
0.02232196,0,-0.1
0.02232212,0,0.1
0.02232228,0,-0.1
0.02232244,0,-0.1
0.0223226,0,-0.1
0.02232276,0,-0.1
0.02232292,0,-0.1
0.02232308,0,-0.1
0.02232324,0,-0.1
0.0223234,0,-0.1
0.02232356,0,-0.1
0.02232372,0,-0.1
0.02232388,0,-0.1
0.02232404,0,-0.1
0.0223242,0,-0.1
0.02232436,0,-0.1
0.02232452,0,-0.1
0.02232468,0,-0.1
0.02232484,0,-0.1
0.022325,0,-0.1
0.02232516,0,-0.1
0.02232532,0,-0.1
0.02232548,0,-0.1
0.02232564,0,0.1
0.0223258,0,0.1
0.02232596,0,0.1
0.02232612,0,0.1
0.02232628,0,-0.1
0.02232644,0,0.1
0.0223266,0,-0.1
0.02232676,0,0.1
0.02232692,0,0.1
0.02232708,0,0.1
0.02232724,0,0.1
0.0223274,0,0.1
0.02232756,0,0.1
0.02232772,0,0.1
0.02232788,0,0.1
0.02232804,0,0.1
0.0223282,0,0.1
0.02232836,0,-0.1
0.02232852,0,0.1
0.02232868,0,0.1
0.02232884,0,-0.1
0.022329,0,-0.1
0.02232916,0,0.1
0.02232932,0,0.1
0.02232948,0,0.1
0.02232964,0,0.1
0.0223298,0,0.1
0.02232996,0,0.1
0.02233012,0,0.1
0.02233028,0,0.1
0.02233044,0,0.1
0.0223306,0,0.1
0.02233076,0,0.1
0.02233092,0,0.1
0.02233108,0,0.1
0.02233124,0,0.1
0.0223314,0,0.1
0.02233156,0,0.1
0.02233172,0,0.1
0.02233188,0,0.1
0.02233204,0,0.1
0.0223322,0,0.1
0.02233236,0,0.1
0.02233252,0,0.1
0.02233268,0,0.1
0.02233284,0,0.1
0.022333,0,0.1
0.02233316,0,0.1
0.02233332,0,0.1
0.02233348,0,0.1
0.02233364,0,0.1
0.0223338,0,0.1
0.02233396,0,0.1
0.02233412,0,0.1
0.02233428,0,0.1
0.02233444,0,0.1
0.0223346,0,0.1
0.02233476,0,0.1
0.02233492,0,0.1
0.02233508,0,0.1
0.02233524,0,0.1
0.0223354,0,0.1
0.02233556,0,0.1
0.02233572,0,0.1
0.02233588,0,0.1
0.02233604,0,0.1
0.0223362,0,0.1
0.02233636,0,0.1
0.02233652,0,0.1
0.02233668,0,0.1
0.02233684,0,0.1
0.022337,0,0.1
0.02233716,0,0.1
0.02233732,0,0.1
0.02233748,0,0.1
0.02233764,0,0.1
0.0223378,0,0.1
0.02233796,0,0.1
0.02233812,0,0.1
0.02233828,0,0.1
0.02233844,0,0.1
0.0223386,0,0.1
0.02233876,0,0.1
0.02233892,0,0.1
0.02233908,0,0.1
0.02233924,0,0.1
0.0223394,0,0.1
0.02233956,0,0.1
0.02233972,0,0.1
0.02233988,0,0.1
0.02234004,0,0.1
0.0223402,0,0.1
0.02234036,0,0.1
0.02234052,0,0.1
0.02234068,0,0.1
0.02234084,0,0.1
0.022341,0,0.1
0.02234116,0,0.1
0.02234132,0,0.1
0.02234148,0,0.1
0.02234164,0,0.1
0.0223418,0,0.1
0.02234196,0,0.1
0.02234212,0,0.1
0.02234228,0,0.1
0.02234244,0,0.1
0.0223426,0,0.1
0.02234276,0,0.1
0.02234292,0,0.1
0.02234308,0,0.1
0.02234324,0,0.1
0.0223434,0,0.1
0.02234356,0,0.1
0.02234372,0,0.1
0.02234388,0,0.1
0.02234404,0,0.1
0.0223442,0,0.1
0.02234436,0,0.1
0.02234452,0,0.1
0.02234468,0,0.1
0.02234484,0,0.1
0.022345,0,0.1
0.02234516,0,0.1
0.02234532,0,0.1
0.02234548,0,0.1
0.02234564,0,0.1
0.0223458,0,0.1
0.02234596,0,0.1
0.02234612,0,0.1
0.02234628,0,0.1
0.02234644,0,0.1
0.0223466,0,0.1
0.02234676,0,0.1
0.02234692,0,0.1
0.02234708,0,0.1
0.02234724,0,0.1
0.0223474,0,0.1
0.02234756,0,0.1
0.02234772,0,0.1
0.02234788,0,0.1
0.02234804,0,0.1
0.0223482,0,0.1
0.02234836,0,0.1
0.02234852,0,0.1
0.02234868,0,0.1
0.02234884,0,0.1
0.022349,0,0.1
0.02234916,0,0.1
0.02234932,0,0.1
0.02234948,0,0.1
0.02234964,0,0.1
0.0223498,0,0.1
0.02234996,0,0.1
0.02235012,0,0.1
0.02235028,0,0.1
0.02235044,0,0.1
0.0223506,0,0.1
0.02235076,0,0.1
0.02235092,0,0.1
0.02235108,0,0.1
0.02235124,0,0.1
0.0223514,0,0.1
0.02235156,0,0.1
0.02235172,0,0.1
0.02235188,0,0.1
0.02235204,0,0.1
0.0223522,0,0.1
0.02235236,0,0.1
0.02235252,0,0.1
0.02235268,0,0.1
0.02235284,0,0.1
0.022353,0,0.1
0.02235316,0,0.1
0.02235332,0,0.1
0.02235348,0,0.1
0.02235364,0,0.1
0.0223538,0,0.1
0.02235396,0,0.1
0.02235412,0,0.1
0.02235428,0,0.1
0.02235444,0,0.1
0.0223546,0,0.1
0.02235476,0,0.1
0.02235492,0,0.1
0.02235508,0,0.1
0.02235524,0,0.1
0.0223554,0,0.1
0.02235556,0,0.1
0.02235572,0,0.1
0.02235588,0,0.1
0.02235604,0,0.1
0.0223562,0,0.1
0.02235636,0,0.1
0.02235652,0,0.1
0.02235668,0,0.1
0.02235684,0,0.1
0.022357,0,0.1
0.02235716,0,0.1
0.02235732,0,0.1
0.02235748,0,0.1
0.02235764,0,0.1
0.0223578,0,0.1
0.02235796,0,0.1
0.02235812,0,0.1
0.02235828,0,0.1
0.02235844,0,0.1
0.0223586,0,0.1
0.02235876,0,0.1
0.02235892,0,0.1
0.02235908,0,0.1
0.02235924,0,0.1
0.0223594,0,0.1
0.02235956,0,0.1
0.02235972,0,0.1
0.02235988,0,0.1
0.02236004,0,0.1
0.0223602,0,0.1
0.02236036,0,0.1
0.02236052,0,0.1
0.02236068,0,0.1
0.02236084,0,0.1
0.022361,0,0.1
0.02236116,0,0.1
0.02236132,0,0.1
0.02236148,0,0.1
0.02236164,0,0.1
0.0223618,0,0.1
0.02236196,0,0.1
0.02236212,0,0.1
0.02236228,0,0.1
0.02236244,0,0.1
0.0223626,0,0.1
0.02236276,0,0.1
0.02236292,0,0.1
0.02236308,0,0.1
0.02236324,0,0.1
0.0223634,0,0.1
0.02236356,0,0.1
0.02236372,0,0.1
0.02236388,0,0.1
0.02236404,0,0.1
0.0223642,0,0.1
0.02236436,0,0.1
0.02236452,0,0.1
0.02236468,0,0.1
0.02236484,0,0.1
0.022365,0,0.1
0.02236516,0,0.1
0.02236532,0,0.1
0.02236548,0,0.1
0.02236564,0,0.1
0.0223658,0,0.1
0.02236596,0,0.1
0.02236612,0,0.1
0.02236628,0,0.1
0.02236644,0,0.1
0.0223666,0,0.1
0.02236676,0,0.1
0.02236692,0,0.1
0.02236708,0,0.1
0.02236724,0,0.1
0.0223674,0,0.1
0.02236756,0,0.1
0.02236772,0,0.1
0.02236788,0,0.1
0.02236804,0,0.1
0.0223682,0,0.1
0.02236836,0,0.1
0.02236852,0,0.1
0.02236868,0,0.1
0.02236884,0,0.1
0.022369,0,0.1
0.02236916,0,0.1
0.02236932,0,0.1
0.02236948,0,0.1
0.02236964,0,0.1
0.0223698,0,0.1
0.02236996,0,0.1
0.02237012,0,0.1
0.02237028,0,0.1
0.02237044,0,0.1
0.0223706,0,0.1
0.02237076,0,0.1
0.02237092,0,0.1
0.02237108,0,0.1
0.02237124,0,0.1
0.0223714,0,0.1
0.02237156,0,0.1
0.02237172,0,0.1
0.02237188,0,0.1
0.02237204,0,0.1
0.0223722,0,0.1
0.02237236,0,0.1
0.02237252,0,0.1
0.02237268,0,0.1
0.02237284,0,0.1
0.022373,0,0.1
0.02237316,0,0.1
0.02237332,0,0.1
0.02237348,0,0.1
0.02237364,0,0.1
0.0223738,0,0.1
0.02237396,0,0.1
0.02237412,0,0.1
0.02237428,0,0.1
0.02237444,0,0.1
0.0223746,0,-0.1
0.02237476,0,0.1
0.02237492,0,0.1
0.02237508,0,0.1
0.02237524,0,0.1
0.0223754,0,0.1
0.02237556,0,0.1
0.02237572,0,0.1
0.02237588,0,0.1
0.02237604,0,0.1
0.0223762,0,0.1
0.02237636,0,0.1
0.02237652,0,0.1
0.02237668,0,0.1
0.02237684,0,0.1
0.022377,0,0.1
0.02237716,0,0.1
0.02237732,0,0.1
0.02237748,0,0.1
0.02237764,0,0.1
0.0223778,0,0.1
0.02237796,0,0.1
0.02237812,0,0.1
0.02237828,0,0.1
0.02237844,0,0.1
0.0223786,0,0.1
0.02237876,0,0.1
0.02237892,0,0.1
0.02237908,0,0.1
0.02237924,0,0.1
0.0223794,0,0.1
0.02237956,0,0.1
0.02237972,0,0.1
0.02237988,0,0.1
0.02238004,0,0.1
0.0223802,0,0.1
0.02238036,0,0.1
0.02238052,0,0.1
0.02238068,0,0.1
0.02238084,0,0.1
0.022381,0,0.1
0.02238116,0,0.1
0.02238132,0,0.1
0.02238148,0,0.1
0.02238164,0,0.1
0.0223818,0,0.1
0.02238196,0,0.1
0.02238212,0,0.1
0.02238228,0,0.1
0.02238244,0,0.1
0.0223826,0,0.1
0.02238276,0,0.1
0.02238292,0,0.1
0.02238308,0,0.1
0.02238324,0,0.1
0.0223834,0,0.1
0.02238356,0,0.1
0.02238372,0,0.1
0.02238388,0,0.1
0.02238404,0,0.1
0.0223842,0,0.1
0.02238436,0,0.1
0.02238452,0,0.1
0.02238468,0,0.1
0.02238484,0,0.1
0.022385,0,0.1
0.02238516,0,0.1
0.02238532,0,0.1
0.02238548,0,0.1
0.02238564,0,0.1
0.0223858,0,0.1
0.02238596,0,0.1
0.02238612,0,0.1
0.02238628,0,0.1
0.02238644,0,0.1
0.0223866,0,0.1
0.02238676,0,0.1
0.02238692,0,0.1
0.02238708,0,0.1
0.02238724,0,0.1
0.0223874,0,0.1
0.02238756,0,0.1
0.02238772,0,0.1
0.02238788,0,0.1
0.02238804,0,0.1
0.0223882,0,0.1
0.02238836,0,0.1
0.02238852,0,0.1
0.02238868,0,0.1
0.02238884,0,0.1
0.022389,0,0.1
0.02238916,0,0.1
0.02238932,0,0.1
0.02238948,0,0.1
0.02238964,0,0.1
0.0223898,0,0.1
0.02238996,0,0.1
0.02239012,0,0.1
0.02239028,0,0.1
0.02239044,0,0.1
0.0223906,0,0.1
0.02239076,0,0.1
0.02239092,0,0.1
0.02239108,0,0.1
0.02239124,0,0.1
0.0223914,0,0.1
0.02239156,0,0.1
0.02239172,0,0.1
0.02239188,0,0.1
0.02239204,0,0.1
0.0223922,0,0.1
0.02239236,0,0.1
0.02239252,0,0.1
0.02239268,0,0.1
0.02239284,0,0.1
0.022393,0,0.1
0.02239316,0,0.1
0.02239332,0,0.1
0.02239348,0,0.1
0.02239364,0,0.1
0.0223938,0,0.1
0.02239396,0,0.1
0.02239412,0,0.1
0.02239428,0,0.1
0.02239444,0,0.1
0.0223946,0,0.1
0.02239476,0,0.1
0.02239492,0,0.1
0.02239508,0,0.1
0.02239524,0,0.1
0.0223954,0,0.1
0.02239556,0,0.1
0.02239572,0,0.1
0.02239588,0,0.1
0.02239604,0,0.1
0.0223962,0,0.1
0.02239636,0,0.1
0.02239652,0,0.1
0.02239668,0,0.1
0.02239684,0,0.1
0.022397,0,0.1
0.02239716,0,0.1
0.02239732,0,0.1
0.02239748,0,0.1
0.02239764,0,0.1
0.0223978,0,0.1
0.02239796,0,0.1
0.02239812,0,0.1
0.02239828,0,0.1
0.02239844,0,0.1
0.0223986,0,0.1
0.02239876,0,0.1
0.02239892,0,0.1
0.02239908,0,0.1
0.02239924,0,0.1
0.0223994,0,0.1
0.02239956,0,0.1
0.02239972,0,0.1
0.02239988,0,0.1
0.02240004,0,0.1
0.0224002,0,0.1
0.02240036,0,0.1
0.02240052,0,0.1
0.02240068,0,0.1
0.02240084,0,0.1
0.022401,0,0.1
0.02240116,0,0.1
0.02240132,0,0.1
0.02240148,0,0.1
0.02240164,0,0.1
0.0224018,0,0.1
0.02240196,0,0.1
0.02240212,0,0.1
0.02240228,0,0.1
0.02240244,0,0.1
0.0224026,0,0.1
0.02240276,0,0.1
0.02240292,0,0.1
0.02240308,0,0.1
0.02240324,0,0.1
0.0224034,0,0.1
0.02240356,0,0.1
0.02240372,0,0.1
0.02240388,0,0.1
0.02240404,0,0.1
0.0224042,0,0.1
0.02240436,0,0.1
0.02240452,0,0.1
0.02240468,0,0.1
0.02240484,0,0.1
0.022405,0,0.1
0.02240516,0,0.1
0.02240532,0,0.1
0.02240548,0,0.1
0.02240564,0,0.1
0.0224058,0,0.1
0.02240596,0,0.1
0.02240612,0,0.1
0.02240628,0,0.1
0.02240644,0,0.1
0.0224066,0,0.1
0.02240676,0,0.1
0.02240692,0,0.1
0.02240708,0,0.1
0.02240724,0,0.1
0.0224074,0,0.1
0.02240756,0,0.1
0.02240772,0,0.1
0.02240788,0,0.1
0.02240804,0,0.1
0.0224082,0,0.1
0.02240836,0,0.1
0.02240852,0,0.1
0.02240868,0,0.1
0.02240884,0,0.1
0.022409,0,0.1
0.02240916,0,0.1
0.02240932,0,0.1
0.02240948,0,0.1
0.02240964,0,0.1
0.0224098,0,0.1
0.02240996,0,0.1
0.02241012,0,0.1
0.02241028,0,0.1
0.02241044,0,0.1
0.0224106,0,0.1
0.02241076,0,0.1
0.02241092,0,0.1
0.02241108,0,0.1
0.02241124,0,0.1
0.0224114,0,0.1
0.02241156,0,0.1
0.02241172,0,0.1
0.02241188,0,0.1
0.02241204,0,0.1
0.0224122,0,0.1
0.02241236,0,0.1
0.02241252,0,0.1
0.02241268,0,0.1
0.02241284,0,0.1
0.022413,0,0.1
0.02241316,0,0.1
0.02241332,0,0.1
0.02241348,0,0.1
0.02241364,0,0.1
0.0224138,0,0.1
0.02241396,0,0.1
0.02241412,0,0.1
0.02241428,0,0.1
0.02241444,0,0.1
0.0224146,0,0.1
0.02241476,0,0.1
0.02241492,0,0.1
0.02241508,0,0.1
0.02241524,0,0.1
0.0224154,0,0.1
0.02241556,0,0.1
0.02241572,0,0.1
0.02241588,0,0.1
0.02241604,0,0.1
0.0224162,0,0.1
0.02241636,0,0.1
0.02241652,0,0.1
0.02241668,0,0.1
0.02241684,0,0.1
0.022417,0,0.1
0.02241716,0,0.1
0.02241732,0,0.1
0.02241748,0,0.1
0.02241764,0,0.1
0.0224178,0,0.1
0.02241796,0,0.1
0.02241812,0,0.1
0.02241828,0,0.1
0.02241844,0,0.1
0.0224186,0,0.1
0.02241876,0,0.1
0.02241892,0,0.1
0.02241908,0,0.1
0.02241924,0,0.1
0.0224194,0,0.1
0.02241956,0,0.1
0.02241972,0,0.1
0.02241988,0,0.1
0.02242004,0,0.1
0.0224202,0,0.1
0.02242036,0,0.1
0.02242052,0,0.1
0.02242068,0,0.1
0.02242084,0,0.1
0.022421,0,0.1
0.02242116,0,0.1
0.02242132,0,0.1
0.02242148,0,0.1
0.02242164,0,0.1
0.0224218,0,0.1
0.02242196,0,0.1
0.02242212,0,0.1
0.02242228,0,0.1
0.02242244,0,0.1
0.0224226,0,0.1
0.02242276,0,0.1
0.02242292,0,0.1
0.02242308,0,0.1
0.02242324,0,0.1
0.0224234,0,0.1
0.02242356,0,0.1
0.02242372,0,0.1
0.02242388,0,0.1
0.02242404,0,0.1
0.0224242,0,0.1
0.02242436,0,0.1
0.02242452,0,0.1
0.02242468,0,0.1
0.02242484,0,0.1
0.022425,0,0.1
0.02242516,0,0.1
0.02242532,0,0.1
0.02242548,0,0.1
0.02242564,0,0.1
0.0224258,0,0.1
0.02242596,0,0.1
0.02242612,0,0.1
0.02242628,0,0.1
0.02242644,0,0.1
0.0224266,0,0.1
0.02242676,0,0.1
0.02242692,0,0.1
0.02242708,0,0.1
0.02242724,0,0.1
0.0224274,0,0.1
0.02242756,0,0.1
0.02242772,0,0.1
0.02242788,0,0.1
0.02242804,0,0.1
0.0224282,0,0.1
0.02242836,0,0.1
0.02242852,0,0.1
0.02242868,0,0.1
0.02242884,0,0.1
0.022429,0,0.1
0.02242916,0,0.1
0.02242932,0,0.1
0.02242948,0,0.1
0.02242964,0,0.1
0.0224298,0,0.1
0.02242996,0,0.1
0.02243012,0,0.1
0.02243028,0,0.1
0.02243044,0,0.1
0.0224306,0,0.1
0.02243076,0,0.1
0.02243092,0,0.1
0.02243108,0,0.1
0.02243124,0,0.1
0.0224314,0,0.1
0.02243156,0,0.1
0.02243172,0,0.1
0.02243188,0,0.1
0.02243204,0,0.1
0.0224322,0,0.1
0.02243236,0,0.1
0.02243252,0,0.1
0.02243268,0,0.1
0.02243284,0,0.1
0.022433,0,0.1
0.02243316,0,-0.1
0.02243332,0,0.1
0.02243348,0,0.1
0.02243364,0,0.1
0.0224338,0,0.1
0.02243396,0,0.1
0.02243412,0,0.1
0.02243428,0,0.1
0.02243444,0,0.1
0.0224346,0,0.1
0.02243476,0,0.1
0.02243492,0,0.1
0.02243508,0,0.1
0.02243524,0,0.1
0.0224354,0,0.1
0.02243556,0,0.1
0.02243572,0,0.1
0.02243588,0,0.1
0.02243604,0,0.1
0.0224362,0,0.1
0.02243636,0,0.1
0.02243652,0,0.1
0.02243668,0,0.1
0.02243684,0,0.1
0.022437,0,0.1
0.02243716,0,0.1
0.02243732,0,0.1
0.02243748,0,0.1
0.02243764,0,0.1
0.0224378,0,0.1
0.02243796,0,0.1
0.02243812,0,0.1
0.02243828,0,0.1
0.02243844,0,0.1
0.0224386,0,0.1
0.02243876,0,0.1
0.02243892,0,0.1
0.02243908,0,0.1
0.02243924,0,0.1
0.0224394,0,0.1
0.02243956,0,0.1
0.02243972,0,0.1
0.02243988,0,0.1
0.02244004,0,0.1
0.0224402,0,0.1
0.02244036,0,0.1
0.02244052,0,0.1
0.02244068,0,0.1
0.02244084,0,0.1
0.022441,0,0.1
0.02244116,0,0.1
0.02244132,0,0.1
0.02244148,0,0.1
0.02244164,0,0.1
0.0224418,0,0.1
0.02244196,0,0.1
0.02244212,0,0.1
0.02244228,0,0.1
0.02244244,0,0.1
0.0224426,0,0.1
0.02244276,0,0.1
0.02244292,0,0.1
0.02244308,0,0.1
0.02244324,0,0.1
0.0224434,0,0.1
0.02244356,0,0.1
0.02244372,0,0.1
0.02244388,0,0.1
0.02244404,0,0.1
0.0224442,0,0.1
0.02244436,0,0.1
0.02244452,0,0.1
0.02244468,0,0.1
0.02244484,0,0.1
0.022445,0,-0.1
0.02244516,0,0.1
0.02244532,0,0.1
0.02244548,0,0.1
0.02244564,0,0.1
0.0224458,0,0.1
0.02244596,0,-0.1
0.02244612,0,0.1
0.02244628,0,0.1
0.02244644,0,0.1
0.0224466,0,0.1
0.02244676,0,0.1
0.02244692,0,0.1
0.02244708,0,0.1
0.02244724,0,0.1
0.0224474,0,0.1
0.02244756,0,0.1
0.02244772,0,0.1
0.02244788,0,0.1
0.02244804,0,0.1
0.0224482,0,0.1
0.02244836,0,0.1
0.02244852,0,0.1
0.02244868,0,0.1
0.02244884,0,0.1
0.022449,0,0.1
0.02244916,0,0.1
0.02244932,0,0.1
0.02244948,0,0.1
0.02244964,0,0.1
0.0224498,0,0.1
0.02244996,0,0.1
0.02245012,0,0.1
0.02245028,0,-0.1
0.02245044,0,0.1
0.0224506,0,-0.1
0.02245076,0,0.1
0.02245092,0,0.1
0.02245108,0,0.1
0.02245124,0,0.1
0.0224514,0,0.1
0.02245156,0,0.1
0.02245172,0,0.1
0.02245188,0,0.1
0.02245204,0,0.1
0.0224522,0,0.1
0.02245236,0,0.1
0.02245252,0,0.1
0.02245268,0,0.1
0.02245284,0,0.1
0.022453,0,0.1
0.02245316,0,0.1
0.02245332,0,0.1
0.02245348,0,0.1
0.02245364,0,0.1
0.0224538,0,0.1
0.02245396,0,-0.1
0.02245412,0,0.1
0.02245428,0,-0.1
0.02245444,0,0.1
0.0224546,0,0.1
0.02245476,0,-0.1
0.02245492,0,-0.1
0.02245508,0,0.1
0.02245524,0,-0.1
0.0224554,0,-0.1
0.02245556,0,-0.1
0.02245572,0,-0.1
0.02245588,0,-0.1
0.02245604,0,0.1
0.0224562,0,-0.1
0.02245636,0,-0.1
0.02245652,0,-0.1
0.02245668,0,0.1
0.02245684,0,-0.1
0.022457,0,-0.1
0.02245716,0,-0.1
0.02245732,0,-0.1
0.02245748,0,0.1
0.02245764,0,-0.1
0.0224578,0,-0.1
0.02245796,0,-0.1
0.02245812,0,-0.1
0.02245828,0,0.1
0.02245844,0,-0.1
0.0224586,0,-0.1
0.02245876,0,-0.1
0.02245892,0,-0.1
0.02245908,0,-0.1
0.02245924,0,-0.1
0.0224594,0,-0.1
0.02245956,0,-0.1
0.02245972,0,-0.1
0.02245988,0,-0.1
0.02246004,0,-0.1
0.0224602,0,-0.1
0.02246036,0,-0.1
0.02246052,0,-0.1
0.02246068,0,-0.1
0.02246084,0,-0.1
0.022461,0,-0.1
0.02246116,0,-0.1
0.02246132,0,-0.1
0.02246148,0,-0.1
0.02246164,0,-0.1
0.0224618,0,-0.1
0.02246196,0,-0.1
0.02246212,0,-0.1
0.02246228,0,-0.1
0.02246244,0,-0.1
0.0224626,0,-0.1
0.02246276,0,-0.1
0.02246292,0,-0.1
0.02246308,0,-0.1
0.02246324,0,-0.1
0.0224634,0,-0.1
0.02246356,0,-0.1
0.02246372,0,-0.1
0.02246388,0,-0.1
0.02246404,0,-0.1
0.0224642,0,-0.1
0.02246436,0,-0.1
0.02246452,0,-0.1
0.02246468,0,-0.1
0.02246484,0,-0.1
0.022465,0,-0.1
0.02246516,0,-0.1
0.02246532,0,-0.1
0.02246548,0,-0.1
0.02246564,0,-0.1
0.0224658,0,0.1
0.02246596,0,-0.1
0.02246612,0,-0.1
0.02246628,0,-0.1
0.02246644,0,-0.1
0.0224666,0,-0.1
0.02246676,0,-0.1
0.02246692,0,-0.1
0.02246708,0,-0.1
0.02246724,0,-0.1
0.0224674,0,-0.1
0.02246756,0,-0.1
0.02246772,0,-0.1
0.02246788,0,-0.1
0.02246804,0,-0.1
0.0224682,0,-0.1
0.02246836,0,-0.1
0.02246852,0,-0.1
0.02246868,0,-0.1
0.02246884,0,-0.1
0.022469,0,-0.1
0.02246916,0,-0.1
0.02246932,0,-0.1
0.02246948,0,-0.1
0.02246964,0,-0.1
0.0224698,0,-0.1
0.02246996,0,-0.1
0.02247012,0,-0.1
0.02247028,0,-0.1
0.02247044,0,-0.1
0.0224706,0,-0.1
0.02247076,0,-0.1
0.02247092,0,-0.1
0.02247108,0,-0.1
0.02247124,0,-0.1
0.0224714,0,-0.1
0.02247156,0,-0.1
0.02247172,0,-0.1
0.02247188,0,-0.1
0.02247204,0,-0.1
0.0224722,0,-0.1
0.02247236,0,-0.1
0.02247252,0,-0.1
0.02247268,0,-0.1
0.02247284,0,-0.1
0.022473,0,-0.1
0.02247316,0,-0.1
0.02247332,0,-0.1
0.02247348,0,-0.1
0.02247364,0,-0.1
0.0224738,0,-0.1
0.02247396,0,-0.1
0.02247412,0,-0.1
0.02247428,0,-0.1
0.02247444,0,-0.1
0.0224746,0,-0.1
0.02247476,0,-0.1
0.02247492,0,-0.1
0.02247508,0,-0.1
0.02247524,0,-0.1
0.0224754,0,-0.1
0.02247556,0,-0.1
0.02247572,0,-0.1
0.02247588,0,-0.1
0.02247604,0,-0.1
0.0224762,0,-0.1
0.02247636,0,-0.1
0.02247652,0,-0.1
0.02247668,0,-0.1
0.02247684,0,-0.1
0.022477,0,-0.1
0.02247716,0,-0.1
0.02247732,0,-0.1
0.02247748,0,-0.1
0.02247764,0,-0.1
0.0224778,0,-0.1
0.02247796,0,-0.1
0.02247812,0,-0.1
0.02247828,0,-0.1
0.02247844,0,-0.1
0.0224786,0,-0.1
0.02247876,0,-0.1
0.02247892,0,0.1
0.02247908,0,-0.1
0.02247924,0,-0.1
0.0224794,0,-0.1
0.02247956,0,-0.1
0.02247972,0,-0.1
0.02247988,0,-0.1
0.02248004,0,-0.1
0.0224802,0,-0.1
0.02248036,0,-0.1
0.02248052,0,-0.1
0.02248068,0,-0.1
0.02248084,0,-0.1
0.022481,0,-0.1
0.02248116,0,-0.1
0.02248132,0,-0.1
0.02248148,0,-0.1
0.02248164,0,-0.1
0.0224818,0,-0.1
0.02248196,0,-0.1
0.02248212,0,-0.1
0.02248228,0,-0.1
0.02248244,0,-0.1
0.0224826,0,-0.1
0.02248276,0,-0.1
0.02248292,0,-0.1
0.02248308,0,-0.1
0.02248324,0,-0.1
0.0224834,0,-0.1
0.02248356,0,-0.1
0.02248372,0,-0.1
0.02248388,0,-0.1
0.02248404,0,-0.1
0.0224842,0,-0.1
0.02248436,0,-0.1
0.02248452,0,-0.1
0.02248468,0,-0.1
0.02248484,0,-0.1
0.022485,0,-0.1
0.02248516,0,-0.1
0.02248532,0,-0.1
0.02248548,0,-0.1
0.02248564,0,-0.1
0.0224858,0,-0.1
0.02248596,0,-0.1
0.02248612,0,-0.1
0.02248628,0,-0.1
0.02248644,0,-0.1
0.0224866,0,-0.1
0.02248676,0,-0.1
0.02248692,0,-0.1
0.02248708,0,-0.1
0.02248724,0,-0.1
0.0224874,0,-0.1
0.02248756,0,-0.1
0.02248772,0,-0.1
0.02248788,0,-0.1
0.02248804,0,-0.1
0.0224882,0,-0.1
0.02248836,0,-0.1
0.02248852,0,-0.1
0.02248868,0,-0.1
0.02248884,0,-0.1
0.022489,0,-0.1
